id_reserva,id_cliente,data_checkin,data_checkout,valor_total
3826,1523,2024-09-12,2024-10-05,805.63
3827,4932,2023-12-09,2024-05-03,3199.16
3828,1793,2024-09-09,2024-09-10,7706.94
3829,2176,2024-06-10,2024-09-04,7393.15
3830,4745,2024-05-19,2024-07-15,3172.71
3831,4275,2023-10-10,2024-02-04,9313.86
3832,447,2024-08-30,2024-09-25,499.66
3833,1263,2024-09-07,2024-09-16,6138.58
3834,4896,2023-12-18,2024-01-08,5881.88
3835,2821,2023-12-12,2024-05-08,5706.01
3836,4336,2023-12-15,2024-09-02,1335.96
3837,2580,2024-04-15,2024-09-16,3324.63
3838,2992,2024-05-15,2024-08-16,2686.39
3839,3428,2024-09-15,2024-09-23,8925.95
3840,2941,2024-06-06,2024-09-30,1285.99
3841,4626,2024-06-12,2024-08-17,5824.69
3842,4877,2024-08-15,2024-09-23,5275.34
3843,4920,2024-07-20,2024-08-06,867.84
3844,1811,2024-07-22,2024-08-14,7047.41
3845,3569,2024-02-27,2024-04-24,6136.58
3846,3692,2024-05-08,2024-05-31,7241.9
3847,1656,2023-10-02,2023-10-23,1145.34
3848,4779,2023-10-06,2024-05-03,2695.4
3849,3363,2023-10-05,2024-03-10,9301.96
3850,1800,2024-04-06,2024-07-27,364.16
3851,2375,2024-06-01,2024-08-21,7691.05
3852,4389,2024-07-26,2024-08-08,5978.12
3853,648,2024-07-12,2024-08-29,1594.53
3854,419,2024-06-28,2024-07-11,7697.82
3855,240,2023-11-30,2024-01-02,6473.48
3856,2408,2023-11-21,2024-07-18,4058.92
3857,1237,2023-11-30,2024-05-16,5441.81
3858,4031,2024-01-14,2024-09-14,6093.6
3859,3518,2024-08-12,2024-09-21,1926.68
3860,3838,2024-09-06,2024-09-21,7209.26
3861,3277,2024-01-12,2024-01-27,5012.45
3862,2727,2024-01-24,2024-06-21,7324.45
3863,1691,2024-04-11,2024-08-12,6321.2
3864,1605,2023-11-01,2024-08-11,2441.7
3865,96,2024-03-05,2024-07-12,9429.87
3866,2821,2024-03-21,2024-08-26,3837.93
3867,4190,2024-08-10,2024-08-15,794.37
3868,2827,2023-10-05,2024-04-23,3628.04
3869,2876,2024-03-28,2024-09-22,7593.17
3870,903,2024-05-29,2024-09-17,4627.38
3871,1084,2024-02-25,2024-04-05,707.84
3872,1018,2024-09-04,2024-09-28,6365.9
3873,4548,2024-04-19,2024-09-12,1912.99
3874,4999,2024-03-03,2024-04-12,2177.44
3875,4997,2023-11-06,2023-11-10,7070.43
3876,1423,2023-12-24,2024-08-26,4210.85
3877,4225,2024-08-20,2024-09-02,1351.86
3878,4629,2024-06-14,2024-07-11,9901.53
3879,1164,2024-05-06,2024-07-09,8874.77
3880,4556,2024-01-23,2024-03-07,3127.25
3881,3000,2023-12-12,2024-07-18,3688.11
3882,4812,2024-04-25,2024-06-25,7578.52
3883,908,2023-12-09,2024-04-10,1032.87
3884,2735,2024-05-20,2024-06-28,5536.1
3885,640,2024-07-02,2024-07-05,8638.12
3886,3186,2024-07-23,2024-08-19,1661.55
3887,4431,2024-09-18,2024-10-01,1595.69
3888,3996,2024-07-28,2024-07-30,8785.62
3889,4096,2023-11-15,2024-07-02,5761.83
3890,3076,2024-09-11,2024-09-25,3058.36
3891,1112,2024-02-13,2024-09-26,5234.31
3892,630,2024-03-07,2024-08-28,6760.83
3893,4759,2023-09-30,2024-04-24,7266.08
3894,4793,2023-11-04,2024-03-06,3088.86
3895,424,2024-03-06,2024-06-23,1081.83
3896,2485,2023-12-16,2024-08-11,776.91
3897,4422,2023-10-10,2023-12-30,6396.66
3898,2922,2023-10-31,2024-05-31,4452.62
3899,1034,2024-09-22,2024-09-27,7024.79
3900,3639,2023-10-17,2024-05-14,5677.83
3901,965,2023-11-02,2024-01-30,4477.58
3902,419,2024-01-01,2024-01-14,5594.75
3903,4175,2024-07-09,2024-08-25,739.67
3904,105,2024-07-31,2024-08-19,8347.18
3905,3200,2024-08-14,2024-09-09,6170.36
3906,2669,2023-12-25,2024-03-18,472.25
3907,443,2023-11-01,2023-11-08,8681.36
3908,4475,2023-10-14,2023-11-03,8467.53
3909,1970,2024-06-29,2024-08-31,9025.3
3910,2177,2023-10-27,2024-04-04,6169.38
3911,2788,2023-10-01,2024-06-14,4989.67
3912,1923,2024-05-18,2024-05-30,7729.7
3913,1455,2024-06-23,2024-08-04,659.17
3914,1070,2024-02-26,2024-06-24,7971.03
3915,4126,2024-04-29,2024-09-28,8357.28
3916,3076,2024-05-29,2024-07-01,7585.5
3917,4468,2024-08-27,2024-09-29,4033.41
3918,1501,2024-04-22,2024-06-16,9185.59
3919,253,2024-06-23,2024-09-23,2360.77
3920,1989,2024-09-24,2024-09-29,1247.05
3921,1028,2024-08-04,2024-08-14,6164.5
3922,4416,2024-09-01,2024-09-14,2270.6
3923,3164,2023-12-11,2024-07-26,2533.2
3924,827,2024-02-17,2024-04-17,2054.82
3925,1240,2024-04-29,2024-05-14,8922.06
3926,2610,2024-09-16,2024-10-04,7957.68
3927,780,2024-08-18,2024-08-28,3654.47
3928,4518,2024-05-01,2024-05-17,1404.82
3929,3222,2024-05-31,2024-06-12,7916.49
3930,2877,2024-01-29,2024-08-30,6803.7
3931,2122,2024-07-20,2024-08-08,1817.59
3932,2310,2023-11-16,2024-01-29,8510.88
3933,1102,2023-12-20,2024-05-26,6281.88
3934,570,2024-09-24,2024-09-25,6736.87
3935,2673,2024-06-30,2024-08-08,1916.7
3936,779,2024-03-10,2024-07-19,2233.55
3937,3801,2023-11-07,2024-01-24,9625.54
3938,1010,2024-06-04,2024-08-02,8262.11
3939,4829,2024-03-16,2024-08-03,7036.8
3940,2919,2024-07-25,2024-09-22,8080.47
3941,1006,2023-12-21,2024-05-02,9898.04
3942,989,2024-07-07,2024-08-16,6796.12
3943,4067,2024-07-06,2024-07-09,7548.77
3944,4190,2024-06-12,2024-06-18,2371.41
3945,1724,2024-09-14,2024-09-27,9257.53
3946,2594,2024-06-16,2024-07-28,5859.58
3947,3096,2024-04-29,2024-07-02,9863.12
3948,2970,2024-06-02,2024-07-25,9094.0
3949,1468,2024-04-01,2024-05-07,3441.11
3950,62,2024-06-07,2024-07-23,3765.69
3951,347,2024-06-28,2024-07-07,9904.5
3952,3908,2023-11-09,2024-05-19,1049.1
3953,4303,2024-05-10,2024-07-15,6463.68
3954,3471,2023-12-23,2024-09-29,5122.63
3955,288,2024-06-11,2024-08-03,1523.51
3956,2290,2024-07-05,2024-08-03,5546.03
3957,2707,2024-06-11,2024-07-06,8077.63
3958,1243,2024-08-29,2024-09-22,7403.27
3959,1598,2023-12-16,2024-06-16,803.34
3960,4231,2024-02-11,2024-02-28,6834.94
3961,1473,2024-09-15,2024-10-02,9546.28
3962,3067,2024-09-24,2024-10-06,3002.77
3963,3958,2024-08-16,2024-09-21,9873.46
3964,862,2023-10-03,2024-08-08,7967.79
3965,1412,2023-12-27,2024-04-19,7838.84
3966,3409,2024-06-23,2024-07-04,7337.84
3967,1207,2024-03-14,2024-07-21,6679.51
3968,3456,2024-05-24,2024-06-06,1614.62
3969,1256,2023-12-06,2024-01-26,6879.09
3970,2379,2023-12-03,2024-04-11,211.79
3971,2010,2023-12-25,2024-10-04,5633.55
3972,587,2024-02-17,2024-06-07,4181.46
3973,700,2023-12-30,2024-09-02,583.55
3974,3923,2024-07-06,2024-07-11,9294.74
3975,2957,2023-12-19,2024-02-28,6249.04
3976,153,2023-10-05,2023-12-23,6757.1
3977,1261,2024-08-16,2024-09-24,5301.88
3978,3701,2024-07-10,2024-09-04,8286.3
3979,2277,2024-08-14,2024-09-21,791.9
3980,1696,2024-02-12,2024-05-23,3904.98
3981,2098,2024-04-15,2024-05-23,3433.62
3982,1317,2024-06-04,2024-06-26,1840.52
3983,3905,2023-12-10,2024-02-09,6165.34
3984,2651,2024-05-06,2024-06-18,6567.63
3985,1296,2024-01-24,2024-04-16,4182.23
3986,1284,2024-07-04,2024-08-28,9927.1
3987,2599,2023-10-27,2024-07-26,2537.57
3988,3933,2024-07-27,2024-08-07,159.03
3989,2718,2024-09-12,2024-10-06,5948.18
3990,1901,2024-09-02,2024-09-25,1854.32
3991,3504,2024-01-17,2024-09-16,9779.54
3992,3740,2024-08-06,2024-10-04,8523.67
3993,4243,2024-05-16,2024-06-24,497.28
3994,4525,2024-06-25,2024-09-21,486.17
3995,1978,2024-06-20,2024-06-21,8865.84
3996,3049,2024-09-15,2024-09-18,1115.27
3997,2250,2023-10-23,2024-01-14,4281.16
3998,732,2024-07-25,2024-09-28,7911.96
3999,2379,2024-08-25,2024-09-27,8260.42
4000,1303,2023-11-13,2024-08-12,5377.51
4001,4543,2024-08-10,2024-08-18,8008.32
4002,4764,2024-02-23,2024-05-16,1678.41
4003,3832,2023-10-30,2024-08-09,8538.85
4004,729,2023-11-08,2024-02-15,8168.86
4005,4256,2024-08-06,2024-09-15,9366.0
4006,4869,2024-09-03,2024-09-29,4642.84
4007,3301,2024-07-06,2024-08-17,2825.95
4008,2392,2024-05-19,2024-09-22,7682.17
4009,3000,2024-03-24,2024-09-02,1135.37
4010,1177,2024-04-26,2024-08-10,3222.98
4011,4362,2023-10-18,2023-11-05,1815.47
4012,4425,2024-06-01,2024-06-10,1671.99
4013,2270,2024-09-09,2024-09-12,7786.52
4014,4935,2024-05-30,2024-09-05,8145.76
4015,3429,2024-01-10,2024-05-05,4365.23
4016,1505,2024-01-26,2024-08-05,8852.14
4017,822,2024-01-27,2024-07-14,1935.69
4018,2841,2024-01-01,2024-03-31,7404.34
4019,2214,2023-11-24,2024-02-17,7648.75
4020,3583,2024-02-03,2024-08-12,7031.11
4021,1703,2024-05-04,2024-05-06,8267.75
4022,4686,2023-11-19,2023-11-22,2811.45
4023,495,2024-09-08,2024-09-11,7147.95
4024,400,2024-08-03,2024-09-28,7313.57
4025,288,2024-05-01,2024-07-04,819.72
4026,4868,2024-09-07,2024-09-15,4356.39
4027,2163,2023-12-19,2023-12-28,4787.75
4028,3698,2023-10-24,2023-11-21,8417.82
4029,3565,2023-12-20,2024-02-01,6298.46
4030,4626,2023-11-12,2024-07-12,1551.04
4031,534,2024-06-05,2024-08-04,4226.87
4032,1860,2024-06-03,2024-08-20,3203.87
4033,310,2024-08-29,2024-09-05,1424.54
4034,1604,2024-09-14,2024-09-28,517.06
4035,162,2023-09-28,2024-06-04,9209.56
4036,263,2023-12-01,2024-08-09,1223.06
4037,1564,2024-09-26,2024-09-27,9289.83
4038,3162,2023-10-23,2024-10-01,6635.72
4039,507,2023-11-01,2024-09-02,9726.44
4040,4984,2024-04-13,2024-08-06,9619.67
4041,573,2024-09-07,2024-09-29,3056.98
4042,1108,2023-10-19,2023-10-21,3082.82
4043,841,2024-08-15,2024-09-16,2696.78
4044,4631,2024-04-25,2024-08-31,8342.0
4045,1108,2024-08-31,2024-09-26,9183.75
4046,2512,2024-09-13,2024-10-05,6252.31
4047,561,2023-12-24,2024-07-26,3258.33
4048,3787,2024-03-14,2024-09-19,391.49
4049,1619,2024-06-24,2024-07-16,5790.42
4050,4817,2023-11-21,2024-07-25,3841.23
4051,1898,2024-02-14,2024-08-03,2921.69
4052,1592,2024-04-28,2024-07-17,4362.47
4053,375,2024-09-07,2024-09-22,9107.47
4054,4379,2024-09-15,2024-09-22,7177.36
4055,1719,2024-03-18,2024-08-16,5415.9
4056,199,2024-09-19,2024-09-22,5782.97
4057,4007,2023-10-18,2024-02-06,9213.71
4058,2822,2024-03-28,2024-04-08,7886.94
4059,3676,2023-12-14,2024-04-08,4432.95
4060,4050,2024-05-07,2024-06-09,1885.69
4061,3803,2024-04-11,2024-09-30,6695.56
4062,2517,2023-10-12,2024-04-28,8501.03
4063,3782,2024-06-04,2024-08-02,725.5
4064,1521,2024-09-08,2024-09-15,9874.44
4065,3600,2024-01-18,2024-09-20,5010.37
4066,2709,2024-04-13,2024-05-12,1661.71
4067,4714,2024-08-31,2024-09-17,9273.11
4068,2136,2023-10-03,2023-10-18,1826.54
4069,4426,2023-11-30,2024-02-21,9396.23
4070,45,2024-06-12,2024-09-01,5051.21
4071,605,2024-06-22,2024-09-11,1704.83
4072,4821,2024-09-10,2024-09-10,2330.02
4073,3722,2024-02-23,2024-07-17,2447.23
4074,1007,2024-05-26,2024-08-07,1657.95
4075,151,2024-07-02,2024-07-08,6157.36
4076,1441,2024-08-11,2024-08-24,173.0
4077,1207,2024-03-06,2024-05-12,6061.83
4078,1738,2024-09-25,2024-10-01,3438.88
4079,3447,2023-10-02,2023-11-23,596.35
4080,3581,2023-11-24,2024-07-19,7008.7
4081,448,2024-06-14,2024-10-05,9735.97
4082,2674,2024-06-05,2024-06-19,4843.37
4083,4466,2023-10-29,2024-07-17,8812.3
4084,1354,2023-12-16,2024-07-07,8212.38
4085,3432,2023-11-01,2024-04-19,8473.59
4086,526,2024-03-17,2024-07-09,7394.43
4087,1249,2024-08-27,2024-10-05,132.1
4088,4704,2024-09-06,2024-09-13,5913.48
4089,1986,2024-01-31,2024-06-24,9033.97
4090,656,2024-06-05,2024-07-06,5947.88
4091,1141,2024-09-15,2024-09-16,8556.38
4092,3789,2024-05-09,2024-07-10,529.82
4093,561,2024-02-03,2024-05-26,4129.17
4094,2300,2023-10-31,2024-04-25,7513.36
4095,4287,2024-05-12,2024-07-24,5341.74
4096,2376,2024-02-29,2024-04-18,3664.43
4097,417,2024-02-26,2024-03-26,6455.93
4098,3996,2024-06-27,2024-06-27,172.38
4099,90,2024-09-23,2024-10-04,4078.92
4100,4120,2023-09-29,2024-03-23,1086.27
4101,2117,2024-06-03,2024-06-06,3167.93
4102,3484,2023-09-28,2024-04-10,3164.4
4103,1392,2023-12-30,2024-01-18,7927.78
4104,2901,2023-11-28,2024-06-11,4339.03
4105,2629,2024-06-13,2024-07-24,3452.36
4106,4579,2023-10-01,2024-01-25,8541.29
4107,2365,2023-11-11,2024-01-08,358.45
4108,3452,2024-02-04,2024-04-26,8880.34
4109,3571,2024-01-13,2024-01-23,5221.47
4110,2384,2024-04-07,2024-06-09,9751.85
4111,3184,2023-11-13,2024-09-23,6022.77
4112,3792,2024-04-09,2024-09-23,8523.28
4113,2535,2024-03-01,2024-06-05,3905.2
4114,4285,2024-02-27,2024-09-16,9259.42
4115,2435,2023-12-22,2024-08-25,3550.11
4116,1317,2023-10-26,2024-02-09,8336.1
4117,1780,2024-02-07,2024-03-18,6030.82
4118,3754,2024-02-14,2024-05-25,4403.82
4119,358,2024-06-11,2024-06-15,1910.44
4120,2560,2024-08-14,2024-09-15,9264.29
4121,1622,2024-02-14,2024-08-26,6253.35
4122,4585,2024-01-04,2024-02-15,6706.7
4123,428,2024-07-13,2024-07-20,1549.62
4124,3602,2023-12-08,2024-05-15,2519.36
4125,2599,2024-03-25,2024-07-23,5342.31
4126,2673,2023-11-11,2024-01-17,2417.97
4127,474,2024-01-12,2024-05-22,536.46
4128,343,2024-06-02,2024-09-08,4666.77
4129,241,2024-01-14,2024-03-11,8948.7
4130,3380,2024-04-26,2024-09-13,9096.35
4131,3871,2024-05-24,2024-06-16,7803.31
4132,2602,2023-10-18,2024-06-11,8602.0
4133,4808,2024-01-17,2024-06-18,7629.05
4134,929,2024-03-09,2024-03-22,9456.79
4135,2538,2024-01-19,2024-04-26,2899.35
4136,947,2024-07-06,2024-10-03,4008.68
4137,2253,2023-10-08,2023-10-11,4183.56
4138,1483,2023-12-22,2024-02-01,767.21
4139,1436,2024-05-03,2024-05-06,6639.1
4140,2654,2023-11-01,2024-05-22,3037.77
4141,416,2023-10-04,2024-01-08,9491.36
4142,4064,2023-10-12,2024-05-15,7349.3
4143,2288,2024-05-28,2024-07-05,2205.82
4144,159,2024-08-13,2024-09-07,4191.23
4145,1441,2024-08-08,2024-09-29,3486.81
4146,1652,2024-09-13,2024-10-06,6087.5
4147,4,2024-07-16,2024-08-08,7096.99
4148,1242,2024-05-25,2024-06-07,2637.16
4149,4593,2024-01-25,2024-04-20,235.19
4150,2980,2024-05-22,2024-09-28,571.05
4151,444,2024-03-20,2024-09-18,1921.45
4152,278,2024-02-03,2024-08-09,9839.67
4153,1286,2024-03-11,2024-09-02,8630.33
4154,3918,2023-12-08,2024-01-02,4136.26
4155,1778,2024-06-03,2024-09-25,8688.53
4156,4254,2024-09-23,2024-09-24,7079.88
4157,4263,2024-08-15,2024-08-21,3663.13
4158,1072,2024-09-24,2024-09-29,2429.32
4159,1993,2023-10-23,2023-12-26,824.65
4160,4788,2024-07-11,2024-08-27,5286.39
4161,1038,2024-02-02,2024-03-28,9387.94
4162,2849,2023-11-14,2024-05-09,8789.3
4163,4440,2024-08-25,2024-09-15,8585.98
4164,3316,2024-06-02,2024-09-11,2364.95
4165,4521,2024-01-10,2024-04-07,7847.14
4166,637,2023-11-27,2023-12-16,7188.06
4167,1431,2024-02-02,2024-08-19,2928.26
4168,596,2024-05-02,2024-08-30,445.28
4169,1939,2024-09-25,2024-09-25,7649.34
4170,2639,2024-08-20,2024-09-04,8680.7
4171,4097,2024-07-16,2024-09-23,7426.59
4172,132,2024-04-26,2024-09-29,8361.98
4173,1403,2023-12-27,2024-02-11,7217.26
4174,2868,2024-05-20,2024-06-06,3897.31
4175,1605,2023-12-05,2024-08-06,8824.37
4176,1444,2024-01-04,2024-08-08,918.79
4177,3458,2024-04-06,2024-06-13,977.15
4178,4127,2023-12-30,2024-09-14,6630.1
4179,602,2024-04-15,2024-09-17,512.31
4180,2066,2024-01-06,2024-07-07,2295.33
4181,4666,2023-10-21,2024-04-23,1789.76
4182,3065,2024-05-25,2024-06-30,8121.18
4183,673,2024-09-09,2024-09-22,1622.36
4184,1508,2024-03-26,2024-06-24,418.07
4185,2572,2024-07-14,2024-10-04,9588.0
4186,2547,2023-10-01,2023-11-28,9372.22
4187,2791,2023-10-13,2023-11-03,9237.39
4188,948,2024-04-20,2024-04-30,2549.49
4189,2413,2024-08-11,2024-10-05,3784.99
4190,4975,2024-02-28,2024-04-02,9157.11
4191,3024,2024-01-25,2024-06-27,8895.81
4192,2861,2024-05-27,2024-09-13,9512.08
4193,2136,2024-01-29,2024-09-19,1930.2
4194,2162,2023-12-25,2024-07-29,9354.27
4195,3639,2024-07-02,2024-07-09,436.15
4196,3412,2024-03-28,2024-09-14,295.62
4197,1660,2024-09-26,2024-10-05,8603.42
4198,3090,2024-01-08,2024-07-07,1484.08
4199,2073,2024-06-14,2024-08-08,346.65
4200,26,2024-02-09,2024-04-14,3136.36
4201,3445,2023-12-19,2024-07-20,342.6
4202,829,2024-05-11,2024-06-16,8217.17
4203,3214,2024-06-05,2024-09-27,8015.37
4204,3141,2024-07-31,2024-09-01,181.88
4205,1108,2024-07-12,2024-08-07,3506.89
4206,159,2024-06-23,2024-07-04,104.86
4207,3514,2023-10-28,2024-09-15,2119.32
4208,3767,2024-09-26,2024-10-06,2799.64
4209,121,2024-05-30,2024-08-13,896.45
4210,2170,2024-01-17,2024-05-19,264.99
4211,1865,2024-07-30,2024-08-15,9332.74
4212,2585,2024-08-16,2024-08-17,7083.82
4213,1884,2023-11-22,2024-04-29,4926.18
4214,549,2024-01-14,2024-09-25,7701.92
4215,4536,2024-07-20,2024-07-27,3194.94
4216,3373,2024-03-18,2024-09-28,7425.11
4217,2383,2023-11-18,2024-03-17,9622.99
4218,2971,2024-04-20,2024-08-30,6057.33
4219,2479,2024-01-27,2024-06-10,6419.88
4220,999,2024-08-03,2024-09-30,7010.82
4221,4829,2024-07-13,2024-07-22,7486.41
4222,3876,2024-02-04,2024-06-04,2138.26
4223,1567,2024-02-22,2024-06-20,4841.83
4224,3414,2024-09-16,2024-09-21,7985.54
4225,910,2023-10-08,2023-10-18,7279.08
4226,1415,2024-03-07,2024-03-16,7335.72
4227,2289,2024-04-22,2024-06-12,6332.54
4228,2158,2024-01-05,2024-08-07,2235.32
4229,1632,2023-11-24,2023-12-05,9052.94
4230,774,2024-07-08,2024-08-29,759.71
4231,4435,2024-02-02,2024-08-31,1603.47
4232,2002,2023-10-22,2023-11-18,6641.96
4233,1767,2024-07-25,2024-10-01,1344.71
4234,3920,2023-12-15,2024-03-19,9866.78
4235,697,2024-01-29,2024-10-06,4898.39
4236,4587,2023-09-30,2023-11-24,3071.67
4237,2151,2024-07-06,2024-07-17,5223.3
4238,4786,2024-09-17,2024-10-05,4344.36
4239,3360,2023-11-23,2024-09-20,9022.65
4240,3064,2023-12-01,2024-02-16,8844.66
4241,3688,2024-06-19,2024-09-01,8734.56
4242,182,2023-11-20,2024-07-24,6363.57
4243,2533,2024-01-14,2024-05-10,9801.98
4244,1115,2024-08-01,2024-08-11,2430.4
4245,2241,2024-04-26,2024-09-20,939.9
4246,1753,2023-11-10,2024-02-04,1586.72
4247,1767,2023-09-28,2024-04-07,8665.34
4248,344,2024-05-26,2024-09-07,9189.24
4249,2543,2023-10-22,2024-03-09,2717.0
4250,1052,2024-03-06,2024-07-04,5777.01
4251,1908,2024-05-08,2024-05-29,5888.44
4252,4544,2023-10-25,2023-11-29,2523.07
4253,3386,2024-07-24,2024-07-31,3929.98
4254,376,2024-08-26,2024-09-14,3071.83
4255,3766,2024-06-12,2024-07-25,2540.07
4256,4476,2024-02-11,2024-04-13,6540.63
4257,4480,2024-08-27,2024-10-04,1235.06
4258,2782,2023-11-24,2024-05-17,8782.97
4259,2677,2024-09-26,2024-09-30,2863.18
4260,4828,2024-01-27,2024-02-21,7730.8
4261,377,2023-12-20,2024-02-23,8451.02
4262,297,2023-11-10,2023-11-13,7346.28
4263,345,2024-04-21,2024-05-24,4397.99
4264,2581,2024-07-20,2024-10-01,8140.62
4265,1804,2023-11-09,2024-03-04,3758.18
4266,1603,2023-10-28,2023-12-16,4865.87
4267,609,2024-07-06,2024-07-08,3819.91
4268,2111,2024-09-18,2024-09-21,4416.18
4269,959,2024-06-21,2024-08-21,1018.95
4270,2440,2023-10-06,2023-10-11,3913.28
4271,3351,2024-08-23,2024-09-30,8461.03
4272,4251,2024-08-09,2024-08-19,8210.35
4273,4330,2024-07-11,2024-09-28,6261.42
4274,2173,2023-10-10,2024-07-02,5424.13
4275,1711,2024-09-09,2024-09-11,9245.0
4276,1334,2024-01-13,2024-07-15,7075.94
4277,1770,2024-08-25,2024-09-20,7928.08
4278,336,2024-05-02,2024-10-01,2597.59
4279,2360,2024-04-17,2024-05-13,5064.46
4280,4960,2024-04-28,2024-09-26,6699.55
4281,909,2024-08-18,2024-08-22,631.24
4282,3668,2024-06-15,2024-08-12,9917.22
4283,795,2023-12-06,2024-02-28,8438.13
4284,3623,2024-06-25,2024-08-24,4852.0
4285,4830,2024-08-27,2024-09-28,1536.26
4286,4992,2023-11-03,2024-06-15,400.3
4287,3376,2024-07-11,2024-08-08,2278.58
4288,4927,2023-12-09,2023-12-28,7094.22
4289,1726,2023-10-05,2024-02-25,4889.71
4290,3347,2024-02-10,2024-03-01,3609.43
4291,2905,2024-09-12,2024-09-19,5156.96
4292,2026,2024-09-15,2024-09-25,2636.14
4293,3768,2024-01-07,2024-09-10,3731.5
4294,775,2024-04-11,2024-06-22,2047.99
4295,3884,2024-09-24,2024-09-24,3982.41
4296,511,2024-07-20,2024-08-14,5542.29
4297,2192,2024-07-17,2024-07-30,8992.98
4298,919,2024-06-13,2024-06-23,7343.27
4299,1498,2024-02-15,2024-07-18,9091.82
4300,4435,2024-06-14,2024-08-09,3536.69
4301,3417,2024-06-16,2024-08-10,7209.87
4302,1935,2024-07-18,2024-09-28,5996.83
4303,3782,2024-06-09,2024-08-13,5460.14
4304,103,2024-08-26,2024-09-14,9873.11
4305,4685,2024-05-16,2024-08-24,8194.91
4306,3963,2024-01-21,2024-02-26,2648.01
4307,2902,2024-02-02,2024-09-19,1627.0
4308,899,2024-05-02,2024-09-10,5127.67
4309,1761,2023-11-28,2024-05-15,8536.98
4310,2314,2024-01-14,2024-08-28,7552.8
4311,1575,2023-12-19,2024-03-28,425.5
4312,1569,2024-03-27,2024-09-04,2601.9
4313,817,2024-06-02,2024-06-11,6928.25
4314,918,2023-11-05,2023-12-05,1861.96
4315,1954,2024-03-12,2024-08-23,8381.57
4316,4086,2024-07-30,2024-09-13,1235.13
4317,830,2023-12-23,2024-05-08,6750.94
4318,4487,2024-09-11,2024-09-24,121.87
4319,3649,2023-11-19,2023-12-23,2945.55
4320,845,2024-01-20,2024-01-24,2714.26
4321,4526,2023-11-14,2024-04-25,1544.73
4322,244,2024-07-30,2024-08-24,6777.92
4323,1902,2023-10-04,2024-04-22,8637.88
4324,2442,2024-07-28,2024-08-28,7142.56
4325,3576,2024-02-18,2024-09-30,6366.03
4326,2162,2024-09-02,2024-09-15,9604.9
4327,1418,2024-02-14,2024-05-29,4737.73
4328,3489,2024-03-09,2024-09-30,5265.07
4329,3001,2023-12-29,2024-01-26,207.87
4330,2871,2024-06-22,2024-09-08,3583.5
4331,4536,2024-07-31,2024-08-19,6788.77
4332,297,2024-09-26,2024-09-29,7190.74
4333,4252,2024-07-02,2024-07-02,4023.99
4334,1344,2023-12-08,2024-09-24,5820.16
4335,4682,2024-03-14,2024-08-23,9441.39
4336,582,2024-07-18,2024-08-03,1731.5
4337,2237,2023-10-14,2024-07-30,8841.28
4338,2904,2024-08-14,2024-08-21,8174.65
4339,1721,2024-03-09,2024-06-21,2323.2
4340,2411,2024-05-19,2024-07-01,429.06
4341,3324,2024-08-27,2024-09-07,6903.54
4342,4543,2023-11-10,2024-07-08,713.24
4343,1185,2023-11-19,2023-12-01,6724.24
4344,4700,2024-05-20,2024-09-18,3019.49
4345,1792,2024-04-20,2024-05-12,9299.15
4346,2555,2024-02-15,2024-03-18,9617.93
4347,1694,2024-02-29,2024-03-13,4603.9
4348,4691,2024-01-30,2024-04-17,8908.26
4349,2854,2023-11-04,2024-07-21,2736.52
4350,4881,2024-01-17,2024-01-25,3655.12
4351,2919,2024-04-15,2024-07-14,6842.07
4352,4422,2024-06-01,2024-07-09,9687.47
4353,3421,2024-08-17,2024-09-25,427.79
4354,2288,2024-09-16,2024-10-06,2208.71
4355,1489,2024-05-16,2024-09-24,2673.27
4356,1182,2024-09-25,2024-10-04,836.64
4357,979,2024-04-19,2024-08-08,9635.31
4358,3030,2024-05-30,2024-08-06,7641.32
4359,2823,2024-01-24,2024-08-21,5310.04
4360,3242,2023-12-28,2024-05-27,9170.42
4361,1693,2024-06-05,2024-07-03,6029.66
4362,980,2024-02-04,2024-07-05,2818.31
4363,2454,2024-01-28,2024-05-29,3768.07
4364,3559,2024-02-25,2024-05-16,9196.68
4365,1464,2023-12-10,2024-01-13,2156.87
4366,1854,2024-01-31,2024-07-01,5900.71
4367,4804,2024-05-14,2024-05-14,2999.24
4368,3163,2023-11-02,2024-04-02,7502.15
4369,3639,2024-08-01,2024-09-07,9953.99
4370,3784,2024-09-02,2024-09-22,5926.98
4371,3380,2024-05-04,2024-07-04,2271.55
4372,1654,2023-10-31,2024-08-05,848.32
4373,4237,2024-04-26,2024-10-06,3879.37
4374,110,2024-04-02,2024-07-03,6265.34
4375,1154,2023-09-29,2023-12-17,5825.64
4376,4904,2023-12-20,2024-02-04,4242.63
4377,4629,2023-12-20,2024-03-17,4189.93
4378,3733,2024-07-31,2024-09-22,1692.41
4379,4819,2024-08-03,2024-08-11,8782.08
4380,683,2024-04-07,2024-07-04,7810.71
4381,724,2024-07-21,2024-08-10,6756.19
4382,440,2024-02-12,2024-04-12,9699.46
4383,936,2024-04-03,2024-10-04,8430.48
4384,4158,2024-01-30,2024-02-09,2881.07
4385,1265,2023-12-07,2024-01-02,6525.85
4386,3548,2024-09-02,2024-09-16,1972.52
4387,4302,2024-06-17,2024-09-19,2240.01
4388,2708,2024-04-25,2024-09-21,5546.77
4389,3241,2024-03-31,2024-05-18,1991.02
4390,4701,2024-01-20,2024-04-01,5937.35
